world_region.Estimate,world_region.Est.Error,world_region.l.95..CI,world_region.u.95..CI,world_region.Rhat,world_region.Bulk_ESS,world_region.Tail_ESS,parameter
1.051944711755718,0.7540414969708448,0.06339457913373046,3.009159504569038,1.000537825396039,4427.880561506391,5894.679828667723,sd(Intercept)
1.1762825279624955,0.9467147330744471,0.05783888255654331,3.630660694230569,1.0008173172437929,3218.7523919677265,6911.3034243140555,sd(year_norm)
-0.28391729961014844,0.5580096946800122,-0.9710934476126261,0.8835490029988837,1.0005571293827091,6165.573197281273,8889.793667708356,"cor(Intercept,year_norm)"
